user_id,channel,option,membership,rating,review,morphed_review
dbs070329,MOBILE,일반용량 120ml,프라임,5,가성비 좋은 립앤아이 리무버 매일 쓰는거라 항상 모곳만 써요,가/XPN 성비/NNG 좋/VA 은/ETM 립/NNG 앤/NNG 아이/NNG 리무버/NNG 매일/MAG 쓰/VV 는/ETM 거/NNB 이/VCP 라/EC 항상/MAG 모/NNG 곳/NNG 만/JX 쓰/VV 어요/EC 
kyungmi510,MOBILE,일반용량 120ml,프라임,5,"기존에 쓰던거라 항상 좋았구 얜 여행용으로 좋을것같아요
다음엔 더 큰 용량으로 구매할려구요",기존/NNG 에/JKB 쓰/VV 던/ETM 거/NNB 이/VCP 라/EC 항상/MAG 좋/VA 았/EP 구/EC 얘/NP ㄴ/JX 여행/NNG 용/XSN 으로/JKB 좋/VA 을/ETM 것/NNB 같/VA 아요/EC 다음/NNG 에/JKB ㄴ/JX 더/MAG 크/VA ㄴ/ETM 용량/NNG 으로/JKB 구매/NNG 하/XSV ㄹ려구/EC 요/JX 
wldud8140,MOBILE,일반용량 120ml,스마트클럽,5,타 제품의 립앤아이 리무버를 많이 써봣는데 뽀오얀만큼 순한 제품이 없었던거 같네용~ 리무버쓰고 마음에 들어 클렌징 라인을 뽀오얀으로 다 바꿔 쓰기도 했어요!! 확실히 다른제퓸보다는 순한감이 있어서 민감하거나 예민하신 분들이 쓰기에 좋을꺼 같아요.,타/MM 제품/NNG 의/JKG 립/NNG 앤/NNG 아이/NNG 리무버/NNG 를/JKO 많이/MAG 쓰/VV 어/EC 보/VX 앗/EC 는데/EC 뽀/VV 오/EP 아야/EC 하/VX ㄴ/ETM 만큼/NNB 순하/VA ㄴ/ETM 제품/NNG 이/JKS 없/VA 었/EP 던/ETM 거/NNB 같/VA 네/EC 용/NNG ~/SO 리무버/NNG 쓰/VV 고/EC 마음/NNG 에/JKB 들/VV 어/EC 클렌징/NNG 라인/NNG 을/JKO 뽀/VV 오/EC 야/JX ㄴ/JX 으로/JKB 다/MAG 바꾸/VV 어/EC 쓰/VV 기/ETN 도/JX 하/VV 았/EP 어요/EF !/SF !/SF 확실히/MAG 다른제퓸보다는/NA 순하/VA ㄴ/ETM 감/NNG 이/JKS 있/VV 어서/EC 민감/XR 하/XSA 거나/EC 예민/XR 하/XSA 시/EP ㄴ/ETM 분/NNB 들/XSN 이/JKS 쓰/VV 기/ETN 에/JKB 좋/VA 을/ETM 꺼/NNB 같/VA 아요/EF ./SF 
cs012230,MOBILE,일반용량 120ml,스마트클럽,5,맨날 쓰던거ㅎㅎ 젛아여,맨날/MAG 쓰던겋ㅎ/NA 젛아여/NA 
kej2652,MOBILE,일반용량 120ml,일반,5,"평소에 화장을 많이 하는 편이 아니라서 사실 리무버도 큰 용량을 사게되면 다 못쓰고 버려야할 때가 많아요 ㅠㅠ 아깝죠 ㅠㅠ 그래서 적은용량을 선호하는 편인데, 지인이 이거 쓴다면서 추천해 주길래 구매해봤어요ㅎㅎ 기존에 쓰던게 있어서 아직써보진 않았지만 좀 순했으면 좋겠네요ㅎㅎ ","평소/NNG 에/JKB 화장/NNG 을/JKO 많이/MAG 하/VV 는/ETM 편/NNB 이/JKS 아니/VCN 라서/EC 사실/NNG 리무버/NNG 도/JX 크/VA ㄴ/ETM 용량/NNG 을/JKO 사/VV 게/EC 되/VV 면/EC 다/MAG 못쓰/VV 고/EC 버리/VX 어야/EC 하/VX ㄹ/ETM 때/NNG 가/JKS 많/VA 아요/EC ㅠㅠ/NA 아깝/VA 죠/EC ㅠㅠ/NA 그래서/MAJ 적/VA 은/ETM 용량/NNG 을/JKO 선호/NNG 하/XSV 는/ETM 편/NNB 이/VCP ㄴ데/EC ,/SP 지인/NNG 이/JKS 이것/NP 쓰/VV ㄴ다면서/EC 추천/NNG 하/XSV 아/EC 주/VX 길래/EC 구매해봤어욯ㅎ/NA 기존/NNG 에/JKB 쓰/VV 던/ETM 게/EC 있/VV 어서/EC 아직/MAG 쓰/VV 어/EC 보/VX 지/EC ㄴ/JX 않/VX 았/EP 지만/EC 좀/MAG 순/NNG 하/XSV 았/EP 으면/EC 좋겠네욯ㅎ/NA "
swh1672,MOBILE,일반용량 120ml,일반,5,리무버 잘 쓰고 있어요,리무버/NNG 잘/MAG 쓰/VV 고/EC 있/VV 어요/EC 
s2imple,MOBILE,일반용량 120ml,스마트클럽,5,"3통째 사용중
순한데 깔끔하게 지워져서 좋아요",3/SN 통째/NNG 사용/NNG 중/NNB 순/NNG 하/XSV ㄴ데/EC 깔끔/XR 하/XSA 게/EC 지우/VV 어/EC 지/VX 어서/EC 좋/VA 아요/EC 
toy802000,MOBILE,일반용량 120ml,스마트클럽,5,휴대하기좋은사이즈에ㅡ깔끔하게정말잘지워져요,휴대하기좋은사이즈에ㅡ깔끔하게정말잘지워져요/NA 
zkscybb,MOBILE,대용량 250ml,일반,5,순하고 잘지워지고 정착템입니다,순하/VA 고/EC 잘/MAG 지우/VV 어/EC 지/VX 고/EC 정착템입니다/NA 
babo7178,MOBILE,일반용량 120ml,일반,5,리무버를 사용해보기전에는 그냥 폼클렌져로 대강문지르거나 메이크업일반 리무버로 마지막에 슥 닦고 말앟는데 맆앤아이전용을사용해보니 확실히 틀리더라구요. 훨씬더 깨끗하게 지워주면서 부드럽게 지워줘서 피부에도 무리기없고 ...한번 써보면 이것없이 메이크업 깨끗이 지웠다고 못해요.,리무버/NNG 를/JKO 사용/NNG 하/XSV 아/EC 보/VX 기/ETN 전/NNG 에/JKB 는/JX 그냥/MAG 폼/NNG 클레/NNP ㄴ/JX 지/VX 어/EC 로/JKB 대강/MAG 문지르/VV 거나/EC 메이크업/NNG 일반/NNG 리무버/NNG 로/JKB 마지막/NNG 에/JKB 슥/NA 닦/VV 고/EC 말앟는데/NA 맆앤아이전용을사용해보니/NA 확실히/MAG 틀리/VV 더라구요/EF ./SF 훨씬/MAG 더/MAG 깨끗/XR 하/XSA 게/EC 지우/VV 어/EC 주/VX 면서/EC 부드럽/VA 게/EC 지우/VV 어/EC 주/VX 어서/EC 피부/NNG 에/JKB 도/JX 무리/NNG 이/VCP 기/ETN 없/VA 고/EC .../SE 한/MM 번/NNB 쓰/VV 어/EC 보/VX 면/EC 이것/NP 없이/MAG 메이크업/NNG 깨끗이/MAG 지우/VV 었/EP 다고/EC 못하/VX 아요/EF ./SF 
bbbsddd,MOBILE,일반용량 120ml,스마트클럽,5,눈시림 없구 깨끗하게 잘지워져요! 구멍으로 액체가 확 쏟아지지 않고 살짝 패여있어서 쓸때 편하고 좋아요,눈/NNG 시림/NNP 없/VA 구/EC 깨끗/XR 하/XSA 게/EC 잘/MAG 지우/VV 어/EC 지/VX 어요/EF !/SF 구멍/NNG 으로/JKB 액체/NNG 가/JKS 확/MAG 쏟아지/VV 지/EC 않/VX 고/EC 살짝/MAG 패/NNG 이/VCP 어/EC 있/VX 어서/EC 쓰/VV ㄹ/ETM 때/NNG 편하/VA 고/EC 좋/VA 아요/EC 
werightgod,MOBILE,일반용량 120ml,일반,5,원래 다른 제품 사용했었는데 친구가 줄곧 이 제품만 사용하길래 한 번 따라사봤어요!!  엄청 좋은것 같아요.  다른 제품보다 소량만 사용하는데도 노폐물 잔여감이 거의 없고 깔끔하게 마무리되는 느낌입니다. 재구매각이에요,원래/NNG 다른/MM 제품/NNG 사용/NNG 하/XSV 았었/EP 는데/EC 친구/NNG 가/JKS 줄곧/MAG 이/MM 제품/NNG 만/JX 사용/NNG 하/XSV 길래/EC 한/MM 번/NNB 따르/VV 아/EC 사/VV 아/EC 보/VX 았/EP 어요/EF !/SF !/SF 엄청/MAG 좋/VA 은/ETM 것/NNB 같/VA 아요/EF ./SF 다른/MM 제품/NNG 보다/JKB 소량/NNG 만/JX 사용/NNG 하/XSV 는데/EC 도/JX 노폐물/NNG 잔여/NNG 감/NNG 이/JKS 거의/MAG 없/VA 고/EC 깔끔/XR 하/XSA 게/EC 마무리/NNG 되/XSV 는/ETM 느낌/NNG 이/VCP ㅂ니다/EF ./SF 재구/NNG 매각/NNG 이/VCP 에요/EC 
hr5617,MOBILE,일반용량 120ml,프라임,5,"항상 쓰는 리무버 좋아요
",항상/MAG 쓰/VV 는/ETM 리무버/NNG 좋/VA 아요/EC 
disturbme,MOBILE,일반용량 120ml,프라임,5,"키스미 마스카라도 지워주는 리무버라 너무 좋아요! 벌써 몇 년째 사용하고 있는 제품이에요. 화장솜에 묻혀서 눈두덩이에 올려놨다가 살살 문지르며 지우면 자극도 없고 깨끗하게 싹 지워져서 만족!
세일기간에 구매해서 부담없이 사용해에도 좋아용!",키스/NNG 미/NNG 마스카라/NNG 도/JX 지우/VV 어/EC 주/VX 는/ETM 리무버/NNG 이/VCP 라/EC 너무/MAG 좋/VA 아요/EF !/SF 벌써/MAG 몇/MM 년/NNB 째/XSN 사용/NNG 하/XSV 고/EC 있/VV 는/ETM 제품/NNG 이/VCP 에요/EF ./SF 화장/NNG 솜/NNG 에/JKB 묻히/VV 어서/EC 눈두덩이/NNG 에/JKB 올리/VV 어/EC 놓/VX 았/EP 다가/EC 살살/MAG 문지르/VV 며/EC 지우/VV 면/EC 자극/NNG 도/JX 없/VA 고/EC 깨끗/XR 하/XSA 게/EC 싹/MAG 지우/VV 어/EC 지/VX 어서/EC 만족/NNG !/SF 세일/NNG 기간/NNG 에/JKB 구매/NNG 하/XSV 아서/EC 부담/NNG 없이/MAG 사용/NNG 해/NNG 에/JKB 도/JX 좋/VA 아/EC 용/XSN !/SF 
mindingee,MOBILE,대용량 250ml,일반,5,겉보기엔 양이 많아보이지않는데 은근 짐승용량이에요. 매일매일 화장하는데도 잘 줄지않아요. 그리고 무엇보다 눈이 아프지않아요. 보통 세정력이 강하면 눈이 아플 때가 많은데 이건 잘지워지지만 자극적이지 않아요. 1&amp;#43;1행사가 많아서 가격도 부담스럽지않습니다,겉보기/NNG 에/JKB ㄴ/JX 양/NNG 이/JKS 많/VA 아/EC 보이/VV 지/EC 않/VX 는데/EC 은근/XR 짐승/NNG 용량/NNG 이/VCP 에요/EF ./SF 매일/MAG 매일/MAG 화장/NNG 하/XSV 는데/EC 도/JX 잘/MAG 주/VX ㄹ지/EC 않/VX 아요/EF ./SF 그리고/MAJ 무엇/NP 보다/JKB 눈/NNG 이/JKS 아프/VA 지/EC 않/VX 아요/EF ./SF 보통/MAG 세/MM 정력/NNG 이/JKS 강하/VA 면/EC 눈/NNG 이/JKS 아프/VA ㄹ/ETM 때/NNG 가/JKS 많/VA 은데/EC 이것/NP ㄴ/JX 잘/MAG 지우/VV 어/EC 지/VX 지만/EC 자극/NNG 적/XSN 이/VCP 지/EC 않/VX 아요/EF ./SF 1/SN &/SW amp/SL ;/SP #/SW 43/SN ;/SP 1/SN 행사/NNG 가/JKS 많/VA 아서/EC 가격/NNG 도/JX 부담/NNG 스럽/XSA 지/EC 않/VX 습니다/EC 
newgirlbora,MOBILE,대용량 250ml,스마트클럽,5,세일기간에 싸게 잘 삿어용,세일/NNG 기간/NNG 에/JKB 싸/VV 게/EC 잘/MAG 사/VV 앗/EC 어용/NNG 
wkdud8466,MOBILE,일반용량 120ml,일반,4,"예쁘게 사월 100원 이벤트 당첨되서 싸게 받아왔습니당
원래 유명한제품이지만 처음 써보는데 순하고 잘지워지는거같아요!
120ml라 그런가 용기가 생각했던거 보다는 작은느낌이더라구요
다쓰면 세일할때 다시 구매해야겠어요ㅎㅎ",예쁘/VA 게/EC 사월/NNP 100/SN 원/NNB 이벤트/NNG 당첨/NNG 되/XSV 서/EC 싸/VV 게/EC 받/VV 아/EC 오/VX 았/EP 습/NNG 이/VCP 니/EC 당/XSN 원래/NNG 유명한/NNP 제품/NNG 이/VCP 지만/EC 처음/NNG 쓰/VV 어/EC 보/VX 는데/EC 순하/VA 고/EC 잘/MAG 지우/VV 어/EC 지/VX 는/ETM 거/NNB 같/VA 아요/EF !/SF 120/SN ml/SL 이/VCP 라/EC 그렇/VA ㄴ가/EC 용기/NNG 가/JKS 생각/NNG 하/XSV 았/EP 던/ETM 거/NNB 보/VV 다는/ETM 작/VA 은/ETM 느낌/NNG 이/VCP 더라구요/EC 다/MAG 쓰/VV 면/EC 세일/NNG 하/XSV ㄹ/ETM 때/NNG 다시/MAG 구매해야겠어욯ㅎ/NA 
ysjlove5013,MOBILE,일반용량 120ml,프라임,4,"립은 잘 바르지 않아서 아이라이너와 마스카라를 주로 지울 때 사용합니다. 자극적이지 않아 좋고, 깨끗하게 잘 지워져요~ 용량에 비해 저렴한 편이지만 세일할 때 사면 더 좋더라구요^^","립/NNG 은/JX 잘/MAG 바르/VA 지/EC 않/VX 아서/EC 아이라이너/NNP 와/JC 마스카라/NNG 를/JKO 주로/MAG 지우/VV ㄹ/ETM 때/NNG 사용/NNG 하/XSV ㅂ니다/EF ./SF 자극/NNG 적/XSN 이/VCP 지/EC 않/VX 아/EC 좋/VA 고/EC ,/SP 깨끗/XR 하/XSA 게/EC 잘/MAG 지우/VV 어/EC 지/VX 어요/EC ~/SO 용량/NNG 에/JKB 비하/VV 아/EC 저렴/XR 하/XSA ㄴ/ETM 편/NNB 이/VCP 지만/EC 세일/NNG 하/XSV ㄹ/ETM 때/NNG 사면/NNG 더/MAG 좋/VA 더라구요/EC ^/SW ^/SW "
yuioxp,MOBILE,대용량 250ml,일반,5,"외국에 나가있는 친구가 필요하다그래서 구매했어요ㅋㅋ 자기 리무버 다떨어졌다고 그래서 그냥 거기파는거
 쓰랬더니 자기는 쓰던 거 쓰는게 편하대서요. 저도 쓰는 거라서 외국 리무버는 안좋은가보다 하고 대용량으로 사다줬습니다ㅋㅋㅋㅋ ",외국/NNG 에/JKB 나가/VV 아/EC 있/VX 는/ETM 친구/NNG 가/JKS 필요/NNG 하/XSV 다/EC 그러/VV 어서/EC 구매했어욬ㅋ/NA 자기/NP 리무버/NNG 다/MAG 떨어지/VV 었/EP 다고/EC 그래서/MAJ 그냥/MAG 거기/NP 팔/VV 는/ETM 거/NNB 쓰/VV 라/EC 하/VV 았/EP 더니/EC 자기/NP 는/JX 쓰/VV 던/ETM 거/NNB 쓰/VV 는/ETM 게/EC 편하/VA 대서/EC 요/JX ./SF 저/NP 도/JX 쓰/VV 는/ETM 걸/VV 라서/EC 외국/NNG 리무버/NNG 는/JX 안/MAG 좋/VA 은가/EC 보다/JKB 하/VV 고/EC 대용량/NNG 으로/JKB 사다줬습니닼ㅋㅋㅋ/NA 
iope0203,MOBILE,일반용량 120ml,프라임,5,"가성비좋은 립앤아이리무버인듯요~~
잘지워지고 사용감도 구드럽구요.~~",가/XPN 성비/NNG 좋/VA 은/ETM 립/NNG 앤/NNG 아이/NNG 리무버/NNG 이/VCP ㄴ/ETM 듯/NNB 요/NNP ~/SO ~/SO 잘/MAG 지우/VV 어/EC 지/VX 고/EC 사용/NNG 감/NNG 도/JX 구/NNG 드럽/VA 구요/EF ./SF ~/SO ~/SO 
premoon314,MOBILE,일반용량 120ml,프라임,5,매번 사용하는 거예요 눈화장도 잘지워지고 좋아요~ 대용량 없어서 이번에 작은걸로 샀더니 양이 많이 적네요ㅠㅠㅠ 조만간 큰걸로 재구매해야겠어요 ㅎㅎ,매번/MAG 사용/NNG 하/XSV 는/ETM 거/NNB 예/NNG 요/JX 눈/NNG 화장/NNG 도/JX 잘/MAG 지우/VV 어/EC 지/VX 고/EC 좋/VA 아요/EC ~/SO 대용량/NNG 없/VA 어서/EC 이번/NNG 에/JKB 작/VA 은/ETM 것/NNB 로/JKB 사/VV 았/EP 더니/EC 양/NNG 이/JKS 많이/MAG 적네요ㅠㅠㅠ/NA 조만간/MAG 크/VA ㄴ/ETM 것/NNB 로/JKB 재/XPN 구매/NNG 하/XSV 아야/EC 하/VX 겠/EP 어요/EC ㅎㅎ/NA 
qkrdus910,MOBILE,일반용량 120ml,스마트클럽,5,"원래 사용하던 제품인데 4월 이벤트로 저렴하게 구매하게되서 좋습니다(100원).
립&amp;앤 아이 리무버 하나로 싹 지우니 번거롭지 않고 좋아요.
아이라이너, 마스카라, 틴트 모두 잘 지워지고요~!
계속 구매해서 사용할 예정입니다~👍","원래/NNG 사용/NNG 하/XSV 던/ETM 제품/NNG 이/VCP ㄴ데/EC 4/SN 월/NNB 이벤트/NNG 로/JKB 저렴/XR 하/XSA 게/EC 구매/NNG 하/XSV 게/EC 되/VV 서/EC 좋/VA 습니다/EC (/SS 100/SN 원/NNB )/SS ./SF 립/NNG &/SW amp/SL ;/SP 앤/NNP 아이/NNG 리무버/NNG 하나/NR 로/JKB 싹/MAG 지우/VV 니/EC 번거롭/VA 지/EC 않/VX 고/EC 좋/VA 아요/EF ./SF 아이라이너/NNP ,/SP 마스카라/NNG ,/SP 틴트/NNP 모두/MAG 잘/MAG 지우/VV 어/EC 지/VX 고요/EC ~/SO !/SF 계속/NNG 구매/NNG 하/XSV 아서/EC 사용/NNG 하/XSV ㄹ/ETM 예정/NNG 이/VCP ㅂ니다/EC ~/SO /SW "
her0907,MOBILE,일반용량 120ml,일반,5,"순해서 늘 사용해요
좋아요~",순/NNG 하/XSV 아서/EC 늘/MAG 사용/NNG 하/XSV 아요/EC 좋/VA 아요/EC ~/SO 
yuioxp,MOBILE,일반용량 120ml,일반,5,언제쓰든 순하고 잘지워져요! 제가 워셔블 마스카라만 써서 편하게 잘지워지는줄 알았는데 워셔블 아닌 일반 마스카라도 잘 지워지더라고요ㅋㅋ 립은 뭐 말할것도 없구요. 예쁘게 사월 이벤트로 받았는데 항상 대용량만 사다가 작은 용량보니까 귀여웠어요ㅋㅋㅋ,언제/MAG 쓰/VV 든/EC 순하/VA 고/EC 잘/MAG 지우/VV 어/EC 지/VX 어요/EF !/SF 제/NP 가/JKS 워셔블/NA 마스카라/NNG 만/JX 쓰/VV 어서/EC 편하/VA 게/EC 잘/MAG 지우/VV 어/EC 지/VX 는/ETM 줄/NNB 알/VV 았/EP 는데/EC 워셔블/NA 아니/VCN ㄴ/ETM 일반/NNG 마스카라/NNG 도/JX 잘/MAG 지워지더라고욬ㅋ/NA 립/NNG 은/JX 뭐/NP 말/NNG 하/XSV ㄹ/ETM 것/NNB 도/JX 없/VA 구요/EF ./SF 예쁘/VA 게/EC 사월/NNP 이벤트/NNG 로/JKB 받/VV 았/EP 는데/EC 항상/MAG 대용량/NNG 만/JX 사/VV 다가/EC 작/VA 은/ETM 용량/NNG 보/VV 니까/EC 귀여웠어욬ㅋㅋ/NA 
shs4898,MOBILE,일반용량 120ml,스마트클럽,5,다른곳에서도 아이리무버 사봤는데 정말 이거랑은 비교할수 없더라구요 눈에 들어가도 따갑지않고 잘지워져요 세일안할 때 사기아까워서 딴데서 샀다가 쓰지도 못하고 쳐박힘ㅠㅠ 이거진짜 한 10통째쓰는것 같아요 완전추천드립니당!!,다른/MM 곳/NNG 에서/JKB 도/JX 아이/NNG 리무버/NNG 사/VV 아/EC 보/VX 았/EP 는데/EC 정말/MAG 이것/NP 랑/JKB 은/JX 비교/NNG 하/XSV ㄹ/ETM 수/NNB 없/VA 더라구요/EC 눈/NNG 에/JKB 들어가/VV 아도/EC 따갑/VA 지/EC 않/VX 고/EC 잘/MAG 지우/VV 어/EC 지/VX 어요/EC 세일/NNG 안/NNG 하/XSV ㄹ/ETM 때/NNG 사기/NNG 아깝/VA 어서/EC 딴/MM 데/NNB 서/JKB 사/VV 았/EP 다가/EC 쓰/VV 지/EC 도/JX 못하/VX 고/EC 쳐박히뮤ㅠ/NA 이것/NP 진짜/NNG 한/MM 10/SN 통째/NNG 쓰/VV 는/ETM 것/NNB 같/VA 아요/EC 완전/NNG 추천/NNG 드/NNG 립/NNG 이/VCP 니/EC 당/XSN !/SF !/SF 
thkim0108,MOBILE,일반용량 120ml,일반,5,예전에 줄곧 썼던 제품인데 요즘 하도 사은품으로 클렌져를 많이 받아 그것들 먼저 쓰다보니 이제야 다시 쓰게되네요. 예쁘게사월 이벤트에 당첨되어 100원에 살 수 있어서 더 좋았어요^^!!! 눈에 들어가도 자극이 심하지 않을 정도로 순하면서도 세정력 또한 갖추고있어 항상 대만족입니다!!,예전/NNG 에/JKB 줄곧/MAG 쓰/VV 었/EP 던/ETM 제품/NNG 이/VCP ㄴ데/EC 요즘/NNG 하도/MAG 사은품/NNG 으로/JKB 클레/NNP ㄴ/JX 지/VX 어/EC 를/JKO 많이/MAG 받/VV 아/EC 그것/NP 들/XSN 먼저/MAG 쓰/VV 다/EC 보/VX 니/EC 이제야/MAG 다시/MAG 쓰/VV 게/EC 되/VV 네요/EF ./SF 예쁘/VA 게/EC 사/VV 아/EC 월/NNB 이벤트/NNG 에/JKB 당첨/NNG 되/XSV 어/EC 100/SN 원/NNB 에/JKB 살/VV ㄹ/ETM 수/NNB 있/VV 어서/EC 더/MAG 좋/VA 았/EP 어요/EC ^/SW ^/SW !/SF !/SF !/SF 눈/NNG 에/JKB 들어가/VV 아도/EC 자극/NNG 이/JKS 심하/VA 지/EC 않/VX 을/ETM 정도/NNG 로/JKB 순하/VA 면서/EC 도/JX 세/MM 정력/NNG 또한/MAJ 갖추/VV 고/EC 있/VX 어/EC 항상/MAG 대/XPN 만족/NNG 이/VCP ㅂ니다/EF !/SF !/SF 
kimmieun1,MOBILE,일반용량 120ml,스마트클럽,5,사용해본 립앤아이리무버 중에 제일 무난한 것 같아요ㅎㅎ 더 저렴한 제품 사용해봤는데 이게 더 좋은 것 같아요ㅋㅋ가격도 저렴한 편이고 용기도 이쁜 것 같아요~  혹시 펌핑도 나오면 편하지 않을까 싶은 생각이예요~~~~,사용/NNG 하/XSV 아/EC 보/VX ㄴ/ETM 립/NNG 앤/NNG 아이/NNG 리무버/NNG 중/NNB 에/JKB 제일/NNG 무난/XR 하/XSA ㄴ/ETM 것/NNB 같아욯ㅎ/NA 더/MAG 저렴/XR 하/XSA ㄴ/ETM 제품/NNG 사용/NNG 하/XSV 아/EC 보/VX 았/EP 는데/EC 이/VV 게/EC 더/MAG 좋/VA 은/ETM 것/NNB 같아욬ㅋ가격도/NA 저렴/XR 하/XSA ㄴ/ETM 편/NNB 이/VCP 고/EC 용기/NNG 도/JX 이쁘/VA ㄴ/ETM 것/NNB 같/VA 아요/EC ~/SO 혹시/MAG 펌핑/NNG 도/JX 나오/VV 면/EC 편하/VA 지/EC 않/VX 을까/EC 싶/VX 은/ETM 생각/NNG 이예/NNP 요/NNP ~/SO ~/SO ~/SO ~/SO 
hyunhye0303,MOBILE,대용량 250ml,일반,5,처음에는 잘 지워질까 걱정했는데 키스미 마스카라까지도 깨끗하게 잘 지워져요! 그리고 다른 리무버들은 눈화장 지울 때 눈 시리거나 아플 때가 있거든요. 혹시 이것도 그럴까봐 걱정했는데 안그래서 정말 만족이에요! 리무버때문에 눈 앞이 뿌옇게 잘 안보이는 현상같은 것들도 없어서 진짜 좋습니다. 근데 다른 유명한 리무버보다는 조금 덜 지워지는 기분...? 이건 며칠 더 써봐야 알 것 같아요ㅎㅎ,처음/NNG 에/JKB 는/JX 잘/MAG 지우/VV 어/EC 지/VX ㄹ까/EC 걱정/NNG 하/XSV 았/EP 는데/EC 키스/NNG 미/NNG 마스카라/NNG 까지/JX 도/JX 깨끗/XR 하/XSA 게/EC 잘/MAG 지우/VV 어/EC 지/VX 어요/EF !/SF 그리고/MAJ 다른/MM 리무버/NNG 들/XSN 은/JX 눈/NNG 화장/NNG 지우/VV ㄹ/ETM 때/NNG 눈/NNG 시리/VA 거나/EC 아프/VA ㄹ/ETM 때/NNG 가/JKS 있/VX 거든요/EF ./SF 혹시/MAG 이것/NP 도/JX 그렇/VA ㄹ까/EC 보/VX 아/EC 걱정/NNG 하/XSV 았/EP 는데/EC 안/MAG 그래서/MAJ 정말/MAG 만족/NNG 이/VCP 에요/EF !/SF 리무버/NNG 때문/NNB 에/JKB 눈/NNG 앞/NNG 이/JKS 뿌옇/VA 게/EC 잘/MAG 안보/NNG 이/VCP 는/ETM 현상/NNG 같/VA 은/ETM 것/NNB 들/XSN 도/JX 없/VA 어서/EC 진짜/MAG 좋/VA 습니다/EF ./SF 근데/MAJ 다른/MM 유명/XR 하/XSA ㄴ/ETM 리무버/NNG 보다/JKB 는/JX 조금/MAG 덜/MAG 지우/VV 어/EC 지/VX 는/ETM 기분/NNG .../SE ?/SF 이것/NP ㄴ/JX 며칠/NNG 더/MAG 쓰/VV 어/EC 보/VX 아야/EC 알/VV ㄹ/ETM 것/NNB 같아욯ㅎ/NA 
hansh823,MOBILE,일반용량 120ml,프라임,5,몇통째 계속 사용 하는 중 좋아요,몇/MM 통째/NNG 계속/MAG 사용/NNG 하/VV 는/ETM 중/NNB 좋/VA 아요/EC 
unaos14,MOBILE,일반용량 120ml,프라임,5,"키쓰미 마스카라를 쓰고있는데요.
시중제품들이 안지워지는게 많더라구요.
뽀오얀 리무버는 잘지워져여
부드러워서 잘쓰고있어용",키쓰미/NA 마스카라/NNG 를/JKO 쓰/VV 고/EC 있/VX 는데요/EF ./SF 시중/NNG 제품/NNG 들/XSN 이/JKS 안/MAG 지우/VV 어/EC 지/VX 는/ETM 게/EC 많/VA 더라구요/EF ./SF 뽀/VV 오/EP 아야/EC 하/VX ㄴ/ETM 리무버/NNG 는/JX 잘/MAG 지우/VV 어/EC 지/VX 어/EC 이/VCP 어/EC 부드럽/VA 어서/EC 잘/MAG 쓰/VV 고/EC 있/VX 어/EC 용/XSN 
b507827,MOBILE,대용량 250ml,스마트클럽,5,벌써 5통째 쓰고 있는 아이리무버 입니다!! 아이리무버는 다 똑같겠지 하고 이거 쓰다가 타사 아이리무버도 써봤는데 제가 알러지가 심해서 그런지 간질간질하구 따갑고 세정도 잘 안되는 것 같은 느낌이더라고요 ㅜㅜㅜ 그 이후로는 다시 아리따움 립앤 아이 리무버만 쓰고 있습니다!!! 앞으로도 쭉 이 제품만 쓸 것 같아요!👍,벌써/MAG 5/SN 통째/NNG 쓰/VV 고/EC 있/VV 는/ETM 아이/NNG 리무버/NNG 이/VCP ㅂ니다/EF !/SF !/SF 아이/NNG 리무버/NNG 는/JX 다/MAG 똑같/VA 겠/EP 지/EC 하/VV 고/EC 이것/NP 쓰/VV 다가/EC 타사/NNG 아이/NNG 리무버/NNG 도/JX 쓰/VV 어/EC 보/VX 았/EP 는데/EC 제/NP 가/JKS 알러지/NNP 가/JKS 심하/VA 아서/EC 그렇/VA ㄴ지/EC 간질간질/MAG 하/XSV 구/EC 따갑/VA 고/EC 세정/NNG 도/JX 잘/MAG 안/NNG 되/XSV 는/ETM 것/NNB 같/VA 은/ETM 느낌/NNG 이/VCP 더라고요/EC ㅜㅜㅜ/NA 그/MM 이후/NNG 로/JKB 는/JX 다시/MAG 아리땁/VA ㅁ/ETN 립/NNG 애/NNG ㄴ/JX 아이/NNG 리무버/NNG 만/JX 쓰/VV 고/EC 있/VX 습니다/EF !/SF !/SF !/SF 앞/NNG 으로/JKB 도/JX 쭉/MAG 이/MM 제품/NNG 만/JX 쓰/VV ㄹ/ETM 것/NNB 같/VA 아요/EF !/SF /SW 
dud0314,MOBILE,일반용량 120ml,스마트클럽,5,자극없고 잘 지워지네요,자극/NNG 없/VA 고/EC 잘/MAG 지우/VV 어/EC 지/VX 네요/EC 
aa5449,MOBILE,일반용량 120ml,일반,5,매번 쓰는 제품으로 이벤트 100원쿠폰받아서 구매했어요 굿입니다,매번/MAG 쓰/VV 는/ETM 제품/NNG 으로/JKB 이벤트/NNG 100/SN 원/NNB 쿠폰/NNG 받/VV 아서/EC 구매/NNG 하/XSV 았/EP 어요/EC 굿/NNG 이/VCP ㅂ니다/EC 
